Values
0.1405262030420319
0.15024449253523436
0.15231813111691964
0.14210672781275396
0.1835943491262774
0.1508712903031773
0.16581179496338425
0.14716612582005661
0.2401824699542923
0.16725666608769837
0.14840370901357397
0.2706651838529999
0.17195390111429576
0.1921527366341636
0.15324976517900582
0.15192176164770047
0.20234636859568067
0.16265443188024994
0.26103190842871404
0.1682263831060071
0.15518350893245195
0.1646127305899631
0.16102149614020853
0.15704008419398618
0.14407874220432138
0.14104262017167984
0.26008192439582595
0.16546487638525556
0.1389981403638279
0.12776314532367902
0.1362658955304435
0.2376780725893105
0.16110488828217934
0.15475370908884623
0.15702979085482338
0.2379317927640494
0.18178283990226393
0.1449321746033461
0.191351971853952
0.14014270498945053
0.44707937899613515
0.15966801780610393
0.12926983023594932
0.14712368302053602
0.14662835012149597
0.147510416706397
0.15333349144370095
0.1550227567017904
0.13432529304899946
0.16560390859517318
0.1261838749594328
0.13397333020065463
0.25232829698873915
0.21582174967992376
0.15184496899265176
0.17329926537978121
0.1635042770767528
0.16448403349030793
0.328294368423057
0.210090232722812
0.13725957215498838
0.18685031266897664
0.13354111836561675
0.1551237724480784
0.14440953837346726
0.15336917155919147
0.1419553561351728
0.11090968189284138
0.1478470391026329
0.15652039616646177
0.17108262373201527
0.14142281355992298
0.17509482225619877
0.16128926159495618
0.15532237101770274
0.1676293040737748
0.11583445746434229
0.09070796656015809
0.1290843565629906
0.12124902341003627
0.1587999931774289
0.14616706570635998
0.15255754323113624
