Values
0.8413583043565446
0.8270266894898209
0.7939101965353815
0.7017898568771704
0.786491975719249
0.8328667914991968
0.7914500562602791
0.840738091889281
0.8330439252556338
0.8301182882631059
0.8279712694413406
0.8362161743443294
0.7832872208629166
0.8405931167356582
0.7863815993033209
0.7397726952391224
0.7900683022370238
0.7645203278379022
0.654372146123532
0.8252752953672293
0.8244151037925562
0.7590894503012056
0.8130319484121479
0.79400427770094
0.8113459508330665
0.8068785931360493
0.6264327425173074
0.8361328176896555
0.7988307212561375
0.8279078948879296
0.7975031846480668
0.7563654631102245
0.7742867522715524
0.7218835197870163
0.7869237452830866
0.7569290455271834
0.7641497766148556
0.6504430565657078
0.6774411143923615
0.8155307620028005
0.8429885796972236
0.7963364562791597
0.8477978828984443
0.7479033534061709
0.7156875781059839
0.7976738561919491
0.8361128657927018
0.8357204356577789
0.8555010286167151
0.810847337175142
0.8343325813766667
0.8207123387735371
0.8134244627705162
0.793809207187358
0.8496816237678849
0.7677707662407683
0.8224686358426705
0.8251123095420511
0.786621482348653
0.7701878561395059
0.8015580318364355
0.75729070935449
0.7786748212704858
0.7856981683158214
0.7120749833661659
0.8432813817864236
0.8349509724686459
0.7971512075942199
0.8070619741976238
0.6734461032566259
0.7936970602511132
0.805226637231392
0.7354167095810815
0.6025987678832722
0.8259925110304912
0.7727905914451639
0.8359238060757562
0.7068157122744234
0.8357131778042874
0.8379922862101278
0.6149117270498655
0.8075312556949187
0.775656927561544
